213.473,699.74537,36843.473,
214.473,720.565274,36703.184,
215.473,741.39381,36595.555,
216.474,737.765858,36467.608,
217.475,706.616817,36630.82,
218.475,696.152116,36884.124,
219.475,665.021527,37084.062,
220.475,654.523206,37357.536,
221.475,633.715712,37580.684,
222.475,612.756249,37840.859,
223.476,591.963604,38031.25,
224.477,560.742029,38265.321,
225.477,550.305592,38509.099,
226.477,529.482785,38693.164,
227.477,508.661656,38913.894,
228.478,487.798899,39045.255,
229.478,466.976922,39281.759,
230.478,446.146932,39466.336,
231.478,425.278841,39656.652,
232.478,404.374406,39897.307,
233.479,383.566458,40077.575,
234.479,362.754665,40270.707,
235.48,341.89419,40535.402,
236.481,321.045815,40749.292,
237.482,300.236346,40968.825,
238.482,279.324875,41252.369,
239.483,258.481857,41601.79,
240.483,237.724787,42106.428,
241.483,216.840625,42572.821,
242.483,196.006682,43114.939,
243.483,175.152838,43706.656,
244.483,154.336712,44414.929,
245.483,133.381937,45243.386,
246.484,112.49139,46299.195,
247.484,91.834068,47473.328,
248.484,70.950895,48886.6,
249.484,50.147295,50614.34,
250.484,29.161279,52915.738,
251.484,8.293274,55526.88,
252.484,12.208855,54849.306,
253.484,33.19551,53565.954,
254.484,53.891549,52023.345,
255.484,74.710965,50496.345,
256.484,95.524809,49130.079,
257.484,116.416527,48016.554,
258.484,137.169948,47023.5,
259.484,158.17009,45997.098,
260.485,178.851582,45159.001,
261.485,199.708872,44395.782,
262.485,220.569684,43673.151,
263.485,241.490162,43052.827,
264.485,262.248577,42538.015,
265.485,283.093399,42069.297,
266.486,314.269363,41624.383,
267.486,324.759372,41185.979,
268.486,345.610535,40779.671,
269.486,366.380058,40498.943,
270.486,387.272817,40188.168,
271.486,408.090873,39856.122,
272.487,428.927828,39558.187,
273.487,449.858778,39286.015,
274.488,470.650108,38994.183,
275.488,491.49565,38769.506,
276.488,512.2972,38502.731,
277.489,533.1649,38285.972,
278.489,554.023614,38047.548,
279.489,574.79707,37818.992,
280.489,595.67431,37596.546,
281.489,616.509347,37366.901,
282.489,637.333193,37192.148,
283.489,658.293612,36976.978,
284.489,679.001868,36839.537,
285.489,699.848502,36651.396,
286.489,720.640715,36524.803,
287.489,741.636511,36369.847,
288.489,737.782287,36246.838,
289.489,716.925741,36437.421,
290.489,696.159001,36669.988,
291.489,675.323559,36929.778,
292.489,654.488159,37173.79,
293.489,633.690693,37425.867,
294.489,612.804745,37648.279,
295.489,591.866099,37874.907,
296.489,560.653382,38093.703,
297.489,550.29901,38305.812,
298.49,529.390926,38484.949,
299.49,508.62821,38725.484,
300.49,487.774183,38944.156,
301.49,466.953183,39106.621,
302.49,446.101485,39312.18,
303.491,425.260753,39473.664,
304.491,404.383113,39698.327,
305.491,383.546427,39882.885,
306.492,362.729628,40120.871,
307.493,341.862681,40368.116,
308.494,320.971613,40614.176,
309.495,300.152838,40853.005,
310.495,279.298686,41219.185,
311.495,258.473937,41568.713,
312.495,237.686516,42015.643,
313.495,216.798292,42497.546,
314.495,195.952326,43046.725,
315.495,175.139755,43678.165,
316.495,154.297003,44312.784,
317.495,133.491162,45070.604,
318.496,112.367046,45968.938,
319.497,91.792304,47183.16,
320.497,70.938823,48605.094,
321.498,50.073967,50299.69,
322.498,29.250642,52560.76,
323.498,8.28209,54996.369,
324.498,12.247052,54499.134,
325.498,33.198925,53519.959,
326.498,53.940583,51996.604,
327.498,74.800418,50354.008,
328.498,106.003944,49099.839,
329.498,116.408837,47792.275,
330.499,137.298676,46683.188,
331.499,158.233485,45702.451,
332.499,179.072174,44838.175,
333.499,199.817819,44183.727,
334.499,220.625921,43534.9,
335.499,241.483835,42890.647,
336.499,262.28275,42286.056,
337.499,283.15215,41762.613,
338.499,303.960454,41387.453,
339.499,324.789983,41019.151,
340.5,345.755522,40716.289,
341.5,366.456204,40414.633,
342.5,387.327977,40040.124,
343.5,408.179736,39701.623,
344.5,428.964295,39384.81,
345.5,449.812081,39068.242,
346.5,470.692988,38837.755,
347.5,491.498263,38650.753,
348.501,512.343939,38376.927,
349.501,533.217918,38119.485,
350.501,554.013727,37867.483,
351.501,574.934399,37659.362,
352.501,595.717825,37451.979,
353.501,616.522785,37259.38,
354.502,637.348714,37019.122,
355.502,658.211787,36855.558,
356.502,679.03812,36705.232,
357.502,699.868213,36555.491,
358.503,720.733732,36381.687,
359.503,741.651345,36285.516,
360.503,737.740623,36175.563,
361.503,716.881063,36329.516,
362.503,685.75649,36537.454,
363.503,675.254432,36817.179,
364.503,654.405763,37066.397,
365.504,633.472946,37294.655,
366.505,612.643799,37509.974,
367.505,591.816072,37697.453,
368.505,571.060569,37916.881,
369.505,550.200109,38111.816,
370.506,529.297175,38323.487,
371.506,508.513264,38520.118,
372.507,487.496539,38728.588,
373.508,466.775488,38905.734,
374.509,445.847522,39074.397,
375.509,425.093714,39276.318,
376.509,404.234098,39482.283,
377.509,383.406502,39681.879,
378.509,362.585903,39905.371,
379.509,341.756995,40188.36,
380.509,320.867864,40458.804,
381.511,300.05889,40699.02,
382.512,279.093441,40972.879,
383.512,258.356202,41364.029,
384.512,237.473791,41746.677,
385.513,216.639552,42290.365,
386.513,195.821416,42863.884,
387.513,174.989442,43491.145,
388.513,154.166862,44200.773,
389.513,133.30749,45030.305,
390.513,112.358045,45819.539,
391.513,91.672756,47185.88,
392.513,70.818363,48643.067,
393.513,49.976002,50325.184,
394.513,29.077625,52439.82,
395.513,8.160101,54647.897,
396.513,12.408941,54271.047,
397.513,33.355335,53302.397,
398.514,54.111145,51823.354,
399.514,74.961046,50304.096,
400.516,95.794536,48895.549,
401.517,116.790375,47579.75,
402.517,137.536238,46594.974,
403.517,158.433242,45624.978,
404.517,179.161577,44686.931,
405.517,200.025461,43995.074,
406.517,220.830718,43242.385,
407.517,241.665267,42674.006,
408.517,262.510967,42159.954,
409.517,283.376164,41686.9,
410.517,304.224351,41338.428,
411.517,325.06502,40959.983,
412.518,345.9075,40592.256,
413.519,366.717616,40245.928,
414.52,387.708089,39871.429,
415.52,408.474577,39491.222,
416.52,429.273964,39171.838,
417.52,450.095789,38924.049,
418.52,470.961722,38668.993,
419.52,491.740353,38462.464,
420.52,512.609751,38224.179,
421.52,533.461336,37922.246,
422.52,554.268219,37694.21,
423.52,575.069679,37479.489,
424.52,595.937567,37285.631,
425.52,616.847226,37095.774,
426.52,637.635675,36886.993,
427.52,658.421118,36699.108,
428.52,679.270061,36551.054,
429.52,700.230925,36431.959,
430.52,720.910706,36285.612,
431.521,741.874953,36217.259,
432.521,737.492003,36103.775,
433.522,716.661768,36263.723,
434.522,695.790039,36455.949,
435.522,674.901318,36711.131,
436.522,654.190112,36917.084,
437.522,633.305657,37169.097,
438.522,612.485513,37399.477,
439.522,591.612316,37623.98,
440.522,570.777269,37890.31,
441.522,549.95885,38076.605,
442.522,529.029717,38222.526,
443.522,508.316131,38400.373,
444.522,487.475372,38615.628,
445.522,466.609648,38846.768,
446.522,445.825099,39088.456,
447.522,424.96948,39322.89,
448.522,404.111044,39504.267,
449.522,383.298854,39654.359,
450.522,362.468018,39909.744,
451.523,341.594548,40165.757,
452.523,320.79457,40407.583,
453.523,299.964336,40666.625,
454.523,279.100936,41008.378,
455.523,258.27472,41323.378,
456.523,237.420011,41738.57,
457.523,216.623635,42182.62,
458.523,195.773222,42636.512,
459.523,174.931279,43395.101,
460.523,154.107209,44086.628,
461.523,133.254495,44956.939,
462.523,112.309325,45895.305,
463.523,81.26447,46936.566,
464.523,70.765916,48430.404,
465.524,49.841878,50088.403,
466.525,29.06981,52067.378,
467.526,8.070119,54400.52,
468.526,12.526467,54011.61,
469.527,33.566859,53104.423,
470.527,54.337631,51660.484,
471.527,75.083286,50139.337,
472.527,95.997453,48678.79,
473.528,116.785848,47497.328,
474.528,137.606188,46352.273,
475.528,158.632243,45414.491,
476.528,179.258616,44552.871,
477.528,200.105675,43833.729,
478.528,220.938617,43237.361,
479.528,241.807787,42582.602,
480.528,262.694545,42096.401,
481.528,283.504199,41586.078,
482.528,304.253008,41146.48,
483.528,325.205951,40801.463,
484.528,345.931657,40388.82,
485.529,366.83833,40104.711,
486.529,387.635248,39734.007,
487.53,408.472207,39377.301,
488.531,429.333803,39063.314,
489.531,450.180356,38768.61,
490.531,471.03948,38543.115,
491.531,491.884265,38315.551,
492.531,512.697158,38103.176,
493.533,533.562395,37889.595,
494.533,554.409581,37662.338,
495.533,575.235351,37418.123,
496.533,596.131948,37179.006,
497.533,616.871581,36997.106,
498.533,637.729467,36790.619,
499.533,658.591166,36607.31,
500.533,679.391531,36477.378,
501.534,700.249303,36356.961,
502.534,721.101972,36193.685,
503.534,741.942898,36130.848,
504.534,737.347341,36001.545,
505.534,716.506445,36162.368,
506.535,695.677421,36354.423,
507.535,674.840338,36629.956,
508.535,654.045333,36846.545,
509.535,633.195122,37062.483,
510.536,612.329508,37285.62,
511.536,591.479247,37499.126,
512.536,570.659512,37718.147,
513.536,549.721881,37938.652,
514.536,528.9634,38140.189,
515.536,508.141218,38378.666,
516.536,487.216655,38555.083,
517.537,466.470521,38796.749,
518.537,445.532516,38947.377,
519.537,424.722791,39187.699,
520.537,403.951501,39391.093,
521.537,383.125483,39570.795,
522.538,362.25115,39829.571,
523.538,341.434347,40079.196,
524.538,320.637797,40385.14,
525.538,299.712317,40623.734,
526.538,278.935766,40972.271,
527.539,258.109614,41304.583,
528.54,226.837686,41637.332,
529.54,216.379583,42146.449,
530.54,195.469856,42721.387,
531.54,174.727384,43386.909,
532.541,153.787815,44137.433,
533.541,133.023992,45032.886,
534.541,112.051135,46041.035,
535.541,91.328866,47158.221,
536.541,70.524312,48582.246,
537.541,49.683234,50121.961,
538.541,28.847984,52142.962,
539.541,7.822457,54406.974,
540.542,12.769368,53949.274,
541.542,33.780912,53050.897,
542.542,54.40742,51694.319,
543.542,75.221743,50149.652,
544.542,96.087694,48721.937,
545.542,117.012494,47527.323,
546.542,137.740654,46435.794,
547.542,158.67311,45451.611,
548.542,179.398145,44606.227,
549.542,200.268239,43797.91,
550.542,221.070656,43191.014,
551.542,242.061563,42568.373,
552.542,262.891562,42034.801,
553.543,283.598485,41629.695,
554.543,304.550648,41161.414,
555.543,325.308921,40835.021,
556.543,346.120974,40442.367,
557.543,367.127688,40101.916,
558.543,387.891929,39787.928,
559.544,408.638502,39385.034,
560.544,429.492223,39019.548,
561.545,450.471751,38775.789,
562.545,471.124029,38500.267,
563.545,502.356032,38319.593,
564.545,512.856695,38070.866,
565.545,533.656059,37809.765,
566.545,554.605824,37480.097,
567.545,575.418208,37259.732,
568.545,596.273554,37058.557,
569.545,616.973124,36847.398,
570.545,637.864986,36691.3,
571.545,658.724362,36482.221,
572.545,679.483576,36333.761,
573.545,700.34995,36227.51,
574.546,721.223548,36108.234,
575.547,742.154249,36004.66,
576.547,737.20283,35886.43,
577.547,716.392627,36034.858,
578.547,695.600064,36269.163,
579.548,674.687872,36511.821,
580.548,653.912112,36733.179,
581.548,633.053353,36996.85,
582.549,612.20216,37224.041,
583.549,591.294598,37406.848,
584.549,570.430713,37633.666,
585.55,549.550605,37838.779,
586.55,528.824511,38019.463,
587.55,508.03183,38191.134,
588.55,487.162793,38392.895,
589.55,466.34223,38581.985,
590.55,445.489723,38804.357,
591.55,424.576849,39042.247,
592.55,403.868261,39232.883,
593.55,383.008308,39440.224,
594.55,362.147209,39720.173,
595.551,341.205048,39965.734,
596.551,320.504198,40198.237,
597.552,299.658106,40547.157,
598.553,278.768977,40829.165,
599.553,257.907365,41123.931,
600.553,237.113089,41563.028,
601.553,216.239304,41924.225,
602.553,195.454922,42572.981,
603.553,174.587972,43162.225,
604.554,153.688786,43969.677,
605.554,132.777944,44821.407,
606.554,111.953657,45887.092,
607.554,91.076425,47149.25,
608.554,70.390337,48615.014,
609.555,49.541881,50153.887,
610.556,28.667234,51997.916,
611.556,7.635284,54321.426,
612.556,12.896949,53891.503,
613.556,33.816999,53048.294,
614.556,54.563805,51636.75,
615.556,75.392278,50165.3,
616.556,96.217288,48780.626,
617.556,117.084212,47523.003,
618.556,137.871964,46436.018,
619.556,158.822043,45378.171,
620.556,179.571673,44516.37,
621.556,200.399247,43759.414,
622.557,221.236396,43093.766,
623.557,242.117363,42469.716,
624.557,262.938952,41977.317,
625.558,283.763056,41513.342,
626.558,304.629505,41071.258,
627.558,325.465378,40738.092,
628.558,346.269902,40334.366,
629.558,367.107483,39996.539,
630.558,387.952536,39570.145,
631.558,408.788389,39245.353,
632.558,429.691963,38944.316,
633.558,450.494012,38682.572,
634.558,471.275267,38385.951,
635.558,492.115524,38209.267,
636.558,513.068861,37952.273,
637.558,533.780491,37715.459,
638.558,554.650892,37431.691,
639.558,575.44197,37195.284,
640.558,596.307391,36962.151,
641.559,617.14351,36784.539,
642.559,638.001984,36613.817,
643.559,658.817421,36413.869,
644.559,679.647886,36272.982,
645.559,700.534117,36155.285,
646.559,721.335049,36013.993,
647.56,742.176574,35903.305,
648.56,737.112478,35803.965,
649.561,716.200731,35990.527,
650.561,695.457445,36228.064,
651.562,674.589302,36452.546,
652.562,653.766194,36690.308,
653.562,632.774697,36927.815,
654.563,612.072914,37159.219,
655.563,591.174035,37373.44,
656.563,570.348748,37579.297,
657.563,549.525243,37768.666,
658.563,528.631377,37940.134,
659.563,507.766978,38144.264,
660.563,476.690112,38315.999,
661.563,466.225212,38549.227,
662.563,445.31651,38660.769,
663.564,424.499894,38919.43,
664.564,403.689967,39162.6,
665.564,382.860667,39397.706,
666.564,361.999411,39662.807,
667.564,341.11685,39870.288,
668.564,320.361894,40142.034,
669.564,299.517378,40411.231,
670.564,278.670984,40715.799,
671.564,257.851932,41029.061,
672.565,237.004288,41398.962,
673.565,216.151449,41859.137,
674.565,195.329175,42380.531,
675.565,174.473974,43070.608,
676.565,153.600075,43860.865,
677.565,132.758547,44890.89,
678.565,111.858348,45858.473,
679.565,91.064649,46956.694,
680.565,70.345774,48450.245,
681.565,49.471536,49985.555,
682.566,28.630395,51838.8,
683.566,7.69699,53996.528,
684.567,12.977367,53677.986,
685.568,34.087396,52836.047,
686.568,65.057563,51591.502,
687.568,75.510026,49947.261,
688.568,96.443441,48574.544,
689.568,117.198331,47375.791,
690.568,138.057906,46179.909,
691.569,159.038096,45215.801,
692.569,179.664877,44389.531,
693.569,200.502775,43663.498,
694.569,221.362266,42985.987,
695.569,242.220821,42401.63,
696.569,263.092128,41857.846,
697.569,283.867742,41429.437,
698.569,304.729687,41035.205,
699.569,325.547071,40643.307,
700.569,356.905726,40296.787,
701.569,367.201553,39889.915,
702.57,398.537723,39520.491,
703.57,408.900071,39167.347,
704.57,429.745575,38863.003,
705.57,450.613951,38632.844,
706.57,471.381728,38330.729,
707.57,492.233026,38114.706,
708.57,513.184465,37871.782,
709.57,533.885428,37589.378,
710.571,554.824787,37317.727,
711.571,575.597055,37051.219,
712.571,596.446116,36863.718,
713.571,617.229973,36698.063,
714.571,638.137479,36517.432,
715.571,659.001471,36329.42,
716.571,679.743889,36217.046,
717.571,700.605036,36096.575,
718.571,721.474141,35916.275,
719.571,742.277134,35817.171,
720.571,737.037438,35700.295,
721.571,705.727877,35855.88,
722.572,695.319389,36105.215,
723.572,674.52671,36384.311,
724.572,653.67533,36632.846,
725.572,632.84394,36841.286,
726.573,612.024722,37053.203,
727.573,591.168938,37286.538,
728.573,570.276013,37479.435,
729.573,549.481978,37684.194,
730.573,528.637051,37909.073,
731.573,507.832863,38124.274,
732.573,486.96186,38252.094,
733.574,466.149538,38424.181,
734.574,445.241114,38685.537,
735.574,424.457515,38866.043,
736.574,403.63827,39118.216,
737.574,382.742857,39339.572,
738.574,361.928805,39588.673,
739.574,341.057074,39837.326,
740.574,320.282803,40063.228,
741.574,299.451609,40387.977,
742.574,278.612868,40666.315,
743.574,257.779057,40994.82,
744.574,236.951532,41385.778,
745.574,216.113702,41923.916,
746.574,195.278531,42487.017,
747.574,174.418034,43150.939,
748.574,153.575662,43868.033,
749.574,132.771613,44813.769,
750.574,101.449365,45663.848,
751.575,91.069973,46896.053,
752.575,70.264661,48338.489,
753.575,49.367782,49884.156,
754.576,28.527823,51664.228,
755.576,7.607256,53766.766,
756.576,0.020813,53018.374,
757.576,0.021346,52598.403,
758.576,0.020899,52320.073,
759.576,0.021242,52121.074,
760.576,0.020601,51964.113,
761.576,0.020811,51850.885,
762.576,0.02065,51734.586,
763.576,0.020367,51640.132,
764.577,0.020922,51533.795,
765.577,0.020641,51485.73,
766.577,0.020904,51407.757,
767.577,0.02092,51332.885,
768.577,0.020533,51271.732,
769.578,0.020868,51210.089,
770.578,0.020761,51158.697,
771.578,0.020962,51101.747,
772.578,0.021032,51062.781,
773.578,0.020636,50999.346,
774.578,0.021152,50951.196,
775.578,0.021202,50923.687,
776.578,0.021028,50874.225,
777.578,0.020971,50821.254,
778.578,0.021333,50772.144,
779.578,0.021183,50736.197,
780.578,0.020953,50693.616,
781.578,0.02106,50655.951,
782.578,0.021184,50615.279,
783.578,0.020971,50578.351,
784.578,0.021075,50554.041,
785.578,0.020795,50521.849,
786.578,0.020935,50496.857,
787.578,0.021034,50470.99,
788.578,0.020803,50445.422,
789.578,0.021033,50410.68,
790.578,0.020879,50398.499,
791.579,0.020902,50379.565,
792.579,0.020475,50358.189,
793.58,0.020845,50332.493,
794.58,0.020808,50294.794,
795.58,0.020852,50272,
796.58,0.020942,50252.554,
797.58,0.020829,50233.493,
798.58,0.020718,50204.01,
799.58,0.020635,50203.551,
800.58,0.02063,50173.033,
801.58,0.020359,50160.735,
802.58,0.020724,50143.007,
803.581,0.020969,50132.105,
804.581,0.020898,50112.532,
805.581,0.020851,50104.073,
806.581,0.020671,50105.822,
807.581,0.020694,50099.817,
808.581,0.021107,50076.713,
809.582,0.020481,50063.497,
810.582,0.020433,50042.686,
811.582,0.020679,50023.08,
812.582,0.021028,50018.206,
813.582,0.021051,50009.085,
814.582,0.020768,49985.661,
815.582,0.020515,49961.202,
816.582,0.02096,49946.269,
817.582,0.020509,49936.605,
818.582,0.020874,49915.143,
819.582,0.02107,49899.677,
820.583,0.020952,49881.319,
821.583,0.021318,49871.164,
822.583,0.021041,49842.097,
823.583,0.020961,49824.167,
824.583,0.020687,49798.886,
825.583,0.020908,49798.385,
826.583,0.020567,49784.582,
827.583,0.020473,49773.382,
828.583,0.020396,49751.174,
829.583,0.02042,49734.811,
830.583,0.020357,49729.926,
831.583,0.020387,49711.6,
832.583,0.0207,49684.688,
833.583,0.020203,49674.587,
834.583,0.020503,49672.464,
835.583,0.020562,49659.643,
836.583,0.020446,49638.661,
837.583,0.020876,49631.845,
838.583,0.020466,49611.162,
839.583,0.020632,49601.274,
840.583,0.020292,49593.776,
841.583,0.020762,49585.466,
842.583,0.020883,49573.637,
843.584,0.021005,49558.255,
844.584,0.020527,49546.607,
845.584,0.02059,49543.332,
846.584,0.020441,49526.116,
847.584,0.020116,49520.026,
848.584,0.020492,49510.554,
849.584,0.020116,49496.943,
850.584,0.020405,49492.527,
851.585,0.020454,49486.767,
852.585,0.019776,49474.457,
853.586,0.020375,49462.703,
854.586,0.020088,49449.7,
855.587,0.020803,49444.665,
856.587,0.020503,49435.321,
857.587,0.020505,49417.998,
858.587,0.020391,49406.617,
859.587,0.020646,49403.491,
860.587,0.020402,49396.953,
861.587,0.020696,49378.734,
862.587,0.020536,49370.584,
863.588,0.02059,49361.326,
864.588,0.020961,49359.107,
865.588,0.020758,49354.606,
866.588,0.020435,49344.419,
867.589,0.02059,49337.699,
868.589,0.020824,49324.173,
869.589,0.020503,49317.187,
870.589,0.02066,49305.731,
871.589,0.020799,49295.437,
872.589,0.02074,49294.669,
873.589,0.020729,49277.408,
874.589,0.020816,49267.104,
875.589,0.020388,49266.475,
876.589,0.020397,49247.915,
877.589,0.020698,49240.032,
878.589,0.020433,49231.659,
879.589,0.020484,49223.072,
880.589,0.02061,49220.16,
881.589,0.020994,49214.56,
882.589,0.021274,49201.674,
883.589,0.021182,49200.085,
884.589,0.020667,49192.842,
885.589,0.020399,49189.909,
886.589,0.020871,49187.68,
887.59,0.02083,49181.76,
888.59,0.020357,49171.69,
889.59,0.020407,49159.871,
890.59,0.020387,49153.461,
891.59,0.020711,49140.405,
892.59,0.020623,49133.471,
893.59,0.020268,49125.365,
894.591,0.02039,49120.906,
895.591,0.020028,49108.394,
896.591,0.019828,49114.996,
897.591,0.02033,49100.799,
898.591,0.020208,49088.308,
899.591,0.020756,49097.61,
900.592,0.020125,49090.132,
901.592,0.020601,49085.439,
902.592,0.020247,49080.319,
903.592,0.020302,49078.121,
904.592,0.02036,49069.385,
905.593,0.020301,49059.167,
906.593,0.020096,49057.417,
907.593,0.020278,49055.636,
908.594,0.019881,49048.681,
909.594,0.019956,49035.732,
910.594,0.01998,49034.846,
911.594,0.020739,49027.796,
912.594,0.020274,49020.489,
913.594,0.020222,49011.028,
914.595,0.020269,49005.033,
915.595,0.020308,49001.214,
916.595,0.020463,48990.27,
917.595,0.020236,48981.438,
918.596,0.020239,48981.161,
919.596,0.020038,48972.841,
920.597,0.020622,48966.451,
921.598,0.020382,48956.862,
922.598,0.020348,48952.232,
923.599,0.02063,48941.427,
924.599,0.02066,48942.515,
925.599,0.02035,48938.824,
926.599,0.020786,48931.411,
927.6,0.020341,48925.683,
928.6,0.021009,48917.331,
929.6,0.021122,48915.08,
930.601,0.020453,48907.997,
931.601,0.020379,48903.037,
932.602,0.020554,48889.885,
933.602,0.02055,48889.096,
934.603,0.020116,48875.613,
935.604,0.020293,48869.394,
936.605,0.020008,48867.453,
937.605,0.020636,48860.274,
938.605,0.020307,48849.512,
939.606,0.020595,48846.28,
940.607,0.020681,48850.098,
941.608,0.020705,48841.917,
942.608,0.020773,48831.826,
943.608,0.020827,48830.258,
944.608,0.020688,48824.541,
945.608,0.020296,48820.21,
946.608,0.0203,48817.97,
947.608,0.020342,48814.61,
948.608,0.020443,48805.639,
949.608,0.020415,48807.517,
950.608,0.020904,48789.351,
951.608,0.020987,48776.199,
952.608,0.020647,48775.762,
953.608,0.020529,48768.519,
954.608,0.020557,48755.996,
955.608,0.020808,48743.228,
