0,0.001663,25.638466
7.271,0.001672,25.627975
8.271,0.001698,25.633718
9.271,0.001688,25.638049
10.271,0.001658,25.641962
11.271,0.001693,25.644144
12.271,0.001665,25.644903
13.271,0.001673,25.642529
14.271,0.001685,25.63468
15.271,0.001678,25.613593
16.271,1.177763,25.746587
17.272,2.855514,25.693879
18.272,4.512786,25.685271
19.272,6.178709,25.560489
20.272,7.844843,25.388196
21.272,9.515768,25.257105
22.272,11.178624,24.96206
23.272,12.867407,24.777234
24.273,14.515149,24.558853
25.274,16.181179,24.567172
26.274,17.852029,24.380326
27.274,19.51596,24.218544
28.275,21.182373,24.011646
29.275,22.850378,24.031119
30.275,24.51914,23.93645
31.276,26.186575,23.846272
32.277,27.854641,23.772958
33.277,29.525043,23.321951
34.277,31.197531,23.086406
35.277,32.853614,22.963912
36.278,34.5315,22.936226
37.278,36.198852,23.267703
38.278,37.874541,23.129704
39.278,39.537039,23.061554
40.278,41.193878,23.006846
41.278,42.866163,22.221946
42.278,44.531503,23.015401
43.278,46.204337,22.114552
44.279,47.865831,21.790034
45.28,49.524864,22.380819
46.28,51.197636,21.964808
47.28,52.85845,21.962519
48.28,54.535221,21.59537
49.28,56.198156,22.135051
50.28,57.858497,21.372615
51.28,59.53369,21.313822
52.28,58.799803,21.263852
53.28,57.13426,22.22848
54.28,55.468462,22.361271
55.28,52.971861,22.847791
56.28,52.142546,23.760457
57.281,50.471965,23.888351
58.281,48.810773,24.00229
59.281,47.142381,24.387704
60.281,45.472682,24.528879
61.282,43.80269,24.588666
62.282,42.126032,25.087911
63.282,40.4701,25.308124
64.282,38.796719,25.966274
65.282,37.130298,25.834081
66.282,35.457456,26.305909
67.282,32.976555,26.467605
68.282,32.137857,26.578678
69.282,30.468356,26.736567
70.282,28.804529,26.931188
71.282,27.130092,27.252793
72.282,25.469993,27.486972
73.282,23.804928,27.735488
74.282,22.140142,27.850614
75.283,20.470104,28.031643
76.283,18.800775,28.485732
77.283,17.126772,28.71933
78.283,15.469543,28.952041
79.283,13.799663,29.048357
80.283,12.127883,29.152789
81.283,10.466873,29.496608
82.283,8.785528,29.741734
83.284,7.129667,29.722572
84.285,5.465755,29.883391
85.286,3.792532,29.994068
86.286,2.125265,30.160404
87.286,0.444685,30.315096
88.286,1.207822,29.835013
89.286,2.882005,29.542697
90.286,4.527301,29.164691
91.286,6.1947,28.798473
92.287,7.865533,28.543327
93.288,9.540093,28.195114
94.288,11.201324,27.762275
95.289,12.882234,27.413316
96.289,14.544508,27.170486
97.289,16.210213,26.897343
98.289,17.870782,26.725766
99.289,19.539285,26.362446
100.289,21.201308,26.00971
101.289,22.870525,25.785886
102.289,24.535901,25.500916
103.289,26.206877,25.182133
104.289,27.875574,24.635183
105.29,29.543911,24.322763
106.291,31.211773,24.13706
107.291,32.872147,24.014256
108.291,34.545735,23.914582
109.291,36.21058,23.721319
110.291,37.872849,23.502403
111.291,39.54327,23.343124
112.291,41.20678,23.350203
113.292,42.877457,23.298051
114.293,44.547413,23.49449
115.293,46.224592,22.893121
116.294,47.88365,23.165313
117.294,49.546162,22.912786
118.294,52.051042,22.849716
119.294,52.879025,22.809092
120.295,54.547323,22.90267
121.295,56.222695,23.125897
122.295,57.888899,22.008084
123.295,59.562317,21.707716
124.295,58.791565,21.922012
125.295,57.128309,22.500821
126.295,55.463989,22.996537
127.296,53.797905,23.300746
128.296,52.123035,23.642883
129.296,50.457145,23.834135
130.296,48.785138,24.026852
131.296,47.127448,24.164521
132.296,45.454673,24.697814
133.296,43.794835,24.90022
134.297,42.12071,25.146372
135.297,40.457382,25.616523
136.297,38.785546,25.773588
137.297,37.115527,26.088489
138.297,35.455973,26.54555
139.297,33.788949,26.887056
140.297,32.120788,26.893023
141.298,29.626362,27.028594
142.298,28.788728,27.247061
143.298,27.121973,27.615154
144.298,25.453569,27.699633
145.299,22.96072,28.021024
146.299,22.117369,28.200642
147.299,20.455526,28.398142
148.3,18.776317,28.818705
149.3,17.107562,29.01062
150.3,15.444888,29.122591
151.3,13.785179,29.249052
152.3,12.121628,29.460721
153.3,10.450829,29.780755
154.3,8.769326,30.095506
155.3,7.112968,30.218288
156.3,5.449361,30.308391
157.3,3.781969,30.64777
158.301,2.117774,30.620972
159.301,0.43243,30.598345
160.301,1.211064,30.427635
161.301,2.889575,30.113171
162.301,4.542911,29.747691
163.301,6.226004,29.471874
164.301,7.877067,29.062098
165.306,9.557099,28.810032
166.306,11.221037,28.446883
167.307,12.900529,28.09606
168.307,14.566193,27.879967
169.307,16.220699,27.596152
170.307,17.901743,27.437654
171.307,19.566267,27.129262
172.307,21.223137,26.796899
173.307,22.892412,26.74279
174.308,24.552373,26.296039
175.308,27.050645,26.063156
176.308,27.897773,25.702744
177.308,29.558208,25.517833
178.308,31.226519,25.012715
179.308,32.891711,25.06307
180.309,34.559384,25.222779
181.309,37.050174,24.564723
182.309,37.900609,25.05535
183.31,39.562632,24.205862
184.31,41.233981,24.727649
185.31,42.892809,24.325618
186.31,44.565724,24.323041
187.31,46.225506,23.690672
188.311,47.90075,23.341776
189.311,49.575785,23.012043
190.311,51.233531,22.575568
191.312,52.901586,22.909343
192.313,54.577238,22.90174
193.313,56.230981,22.9679
194.313,57.897844,22.656143
195.313,59.573809,22.09386
196.313,58.764919,22.694319
197.313,57.098328,22.811359
198.313,55.43877,22.798505
199.313,53.771017,23.127897
200.313,52.102585,23.508872
201.313,50.42801,23.778839
202.313,48.772842,24.412641
203.313,47.099181,24.736204
204.314,45.439873,25.169077
205.314,43.76449,25.741914
206.314,42.099081,25.943903
207.314,40.434128,26.336343
208.314,38.76833,26.510507
209.314,37.100235,26.642293
210.314,35.435365,26.813249
211.314,33.767518,26.869593
212.314,32.098721,27.059766
213.315,30.4314,27.230743
214.316,28.762924,27.440252
215.317,27.094921,27.784325
216.317,25.427049,28.102263
217.317,23.763529,28.215688
218.317,22.08056,28.627506
219.317,20.42054,28.819175
220.318,18.761405,29.059853
221.319,17.093407,29.216415
222.32,15.416187,29.394721
223.32,13.758601,29.835035
224.321,12.079996,30.009563
225.321,10.405049,30.823068
226.322,8.744582,30.946449
227.322,7.071303,30.8288
228.322,5.413749,30.894917
229.322,3.743323,31.20939
230.322,2.086249,31.029195
231.322,0.39686,31.186464
232.322,1.250312,30.834489
233.322,2.925377,30.606964
234.322,5.403483,30.238392
235.322,6.244572,29.822138
236.322,7.906908,29.492609
237.322,9.58257,29.217667
238.322,11.247375,28.887185
239.322,12.918401,28.669317
240.322,14.574248,28.385149
241.323,16.252225,27.971856
242.323,17.909258,27.664323
243.323,19.580893,27.375429
244.323,21.243513,27.131519
245.324,22.913328,26.939304
246.325,24.579271,26.601583
247.325,26.250022,26.289153
248.325,27.919804,26.04194
249.325,29.580763,25.825804
250.325,31.258546,25.761986
251.326,32.92673,25.817816
252.326,34.581935,25.017078
253.326,36.249289,25.234521
254.326,37.916669,25.300649
255.326,39.581803,25.252806
256.326,41.250585,24.742876
257.326,42.91986,24.639556
258.326,44.582509,24.516314
259.326,46.251659,23.659832
260.326,47.921944,23.777385
261.326,49.585727,23.99643
262.326,51.251618,23.177365
263.326,52.921307,22.609509
264.326,54.583981,22.590304
265.326,56.248968,23.946213
266.326,57.916327,24.304071
267.326,59.584604,23.355443
268.326,58.749585,23.380016
269.326,57.094583,23.761259
270.327,55.429927,24.281326
271.327,53.758593,23.392453
272.327,52.094012,23.880341
273.327,50.425056,24.538728
274.328,48.757707,24.768562
275.328,47.082933,25.395821
276.328,45.417795,25.660184
277.328,43.755607,25.762574
278.328,42.073657,25.976165
279.329,40.420025,26.486201
280.33,38.748299,26.908026
281.33,37.08629,27.098166
282.33,35.419201,27.272034
283.33,33.747662,27.524666
284.335,32.063722,27.962809
285.336,30.401389,28.258633
286.336,28.743276,28.256548
287.336,27.075577,28.295868
288.336,25.405619,28.632339
289.336,23.742921,28.868172
290.336,22.073145,29.373783
291.337,20.404586,29.522059
292.337,18.742169,30.206429
293.337,17.071649,29.907857
294.338,15.400928,29.946717
295.338,13.738233,30.185737
296.339,12.062773,30.78778
297.339,10.397018,31.051427
298.339,8.720228,31.107097
299.339,7.069582,31.217293
300.34,5.394597,31.081497
301.34,3.732711,31.352223
302.34,2.056964,31.288233
303.34,0.388685,31.445801
304.34,1.261649,31.144235
305.341,2.9421,30.895046
306.342,4.604555,30.591918
307.342,6.264869,30.178925
308.343,7.937635,29.944664
309.344,9.6002,29.657235
310.344,11.267325,29.333177
311.345,12.956257,28.917149
312.345,14.600461,28.688416
313.345,16.267178,28.357549
314.345,17.944488,28.247544
315.345,19.619192,27.971909
316.346,21.270407,27.423089
317.347,22.938485,27.21357
318.348,24.613382,27.02637
319.348,26.293296,26.571438
320.349,27.940812,26.177362
321.349,29.631829,25.890061
322.349,31.287454,25.839973
323.35,32.946619,25.524741
324.35,34.619487,25.288533
325.35,36.290172,24.710678
326.35,37.95219,24.946918
327.35,39.611351,24.305974
328.35,41.278953,24.542588
329.35,42.950731,24.459436
330.35,45.447567,24.011454
331.35,46.280589,24.26351
332.35,47.951593,23.650614
333.35,49.613143,23.38316
334.35,51.279073,22.366607
335.35,52.959712,22.67861
336.35,54.612476,22.219947
337.35,56.275102,24.086789
338.35,57.945761,23.957901
339.35,59.612982,22.8783
340.35,58.726783,23.701023
341.35,57.051251,24.211615
342.351,55.391069,24.912271
343.352,53.728607,24.96298
344.352,52.061629,25.908668
345.352,50.392688,25.107341
346.352,48.723967,24.994975
347.352,47.054144,25.330067
348.352,45.39466,25.373183
349.352,43.717557,25.578058
350.352,42.050498,25.913544
351.352,40.395849,26.329617
352.352,38.724027,26.589361
353.352,37.061026,26.872288
354.352,35.394405,27.442883
355.352,33.721948,28.3773
356.352,32.060558,28.532473
357.353,30.373522,28.397768
358.353,28.722459,28.460271
359.353,27.060562,28.846604
360.354,25.388249,28.784603
361.354,23.720215,29.279015
362.354,22.057166,29.179683
363.354,20.389585,29.600378
364.354,18.724348,29.873253
365.355,17.052403,29.848327
366.355,15.387984,29.993469
367.355,13.720397,30.215914
368.355,12.055632,30.51145
369.356,9.546248,30.843086
370.356,8.718509,30.815283
371.356,7.044204,30.942749
372.356,5.385335,31.298306
373.356,3.716614,31.598152
374.356,2.050342,31.683625
375.357,0.370622,31.314347
376.357,1.276951,31.077326
377.357,2.953812,30.800569
378.357,4.611307,30.539649
379.358,6.279008,30.158661
380.359,7.947714,29.871082
381.359,9.616358,29.521813
382.359,11.279504,29.172273
383.359,12.955269,28.84408
384.359,14.615016,28.570809
385.359,16.278919,28.178486
386.36,17.948328,27.941219
387.36,19.617651,27.583919
388.361,21.282832,27.342824
389.361,22.959083,27.112409
390.361,24.614476,26.942801
391.361,26.29234,26.666172
392.361,27.955761,26.35296
393.362,29.619481,26.079913
394.362,32.11621,25.890703
395.363,32.953993,25.747764
396.363,34.627774,25.518656
397.363,36.292926,25.223175
398.363,37.964284,25.165482
399.363,39.632978,25.195072
400.363,41.289726,24.856024
401.363,42.963493,24.470204
402.363,44.623585,24.560457
403.363,46.290068,24.39365
404.364,47.959828,23.84007
405.365,49.623564,23.972637
406.365,51.289999,22.664313
407.365,52.976254,22.405382
408.365,54.639745,23.868461
409.365,56.292552,23.911641
410.365,57.95824,23.401371
411.366,59.636812,23.85163
412.366,57.881785,22.978551
413.366,57.048134,24.362275
414.367,55.374572,23.9639
415.368,53.712659,24.445502
416.369,52.044873,24.833332
417.369,50.367084,25.429473
418.369,48.70039,25.877122
419.369,47.029916,25.708134
420.369,45.364184,25.999102
421.369,43.696946,26.246529
422.369,42.033071,26.651254
423.369,40.371932,27.302542
424.369,38.705749,27.234347
425.369,37.042695,27.250408
426.37,35.374311,27.79597
427.371,33.705646,28.194953
428.371,32.024259,28.549347
429.371,30.358351,28.746706
430.371,28.699289,28.784036
431.371,27.03128,28.836851
432.371,25.363979,29.305802
433.371,23.691829,29.623016
434.371,22.035578,29.896201
435.371,20.364028,30.271306
436.371,18.706767,30.190913
437.371,17.039951,30.417251
438.372,15.365019,30.547006
439.372,13.704252,30.853951
440.373,12.033018,31.229462
441.374,10.364223,31.329307
442.374,8.687944,31.539659
443.374,7.027148,31.23652
444.374,5.358249,31.304059
445.374,3.688457,31.560864
446.374,2.027602,31.683079
447.374,0.35008,31.35742
448.374,1.293017,31.094083
449.374,2.970676,30.823421
450.374,4.626151,30.577343
451.374,6.295189,30.222758
452.375,7.971633,29.909194
453.375,9.627903,29.703024
454.375,11.292997,29.456251
455.375,12.985918,29.244347
456.375,14.62983,28.939081
457.375,16.29515,28.653052
458.376,17.973272,28.434692
459.376,19.636201,28.270342
460.377,21.300442,27.956404
461.377,22.966743,27.787736
462.377,24.635562,27.474258
463.378,26.299607,27.121638
464.378,27.966378,26.70315
465.378,29.637016,26.444849
466.379,31.310227,26.17131
467.379,32.969671,25.912197
468.379,34.639004,26.033931
469.379,36.31428,25.623056
470.379,37.97596,25.78241
471.379,39.641322,25.432499
472.379,42.135925,25.042036
473.379,42.969628,25.091547
474.379,44.637746,24.727542
475.379,46.306858,24.46953
476.38,47.973671,24.099012
477.38,49.641724,23.676321
478.38,51.30987,23.406611
479.38,52.9732,23.61987
480.38,54.640975,24.353175
481.38,56.305491,24.311909
482.38,57.978755,24.338568
483.38,59.638709,23.944791
484.38,58.703845,24.108208
485.38,57.033857,23.626468
486.38,55.367123,23.974904
487.38,53.706115,25.827248
488.381,52.038497,26.277229
489.381,50.368626,26.332258
490.381,48.702734,27.629099
491.381,47.038364,27.695505
492.381,45.368941,28.121789
493.381,43.700255,26.792804
494.382,42.03113,27.193166
495.382,40.364503,28.189275
496.382,38.694376,28.180282
497.382,37.035067,27.894286
498.382,35.365301,27.996226
499.382,33.698306,28.506327
500.383,32.030204,28.462196
501.383,30.364783,28.9033
502.383,28.693853,28.961826
503.383,27.034994,29.067295
504.384,25.364071,29.234434
505.384,23.693286,29.526443
506.385,22.026642,29.746814
507.385,20.356402,30.244615
508.385,18.693925,30.730805
509.385,17.028146,30.687347
510.386,15.356092,30.989319
511.386,13.691326,31.084854
512.386,12.024659,31.338471
513.386,10.361631,31.509107
514.386,8.679278,31.632542
515.387,7.015329,32.112689
516.387,5.358114,32.238037
517.387,3.68925,32.230231
518.388,2.016137,32.043962
519.388,0.342475,31.876032
520.388,1.317527,31.535178
521.388,2.988045,31.171247
522.388,4.63734,31.020298
523.388,6.312697,30.561667
524.389,7.977363,30.303419
525.389,9.640028,30.009049
526.389,11.30773,29.748878
527.389,12.984778,29.427005
528.389,14.642209,29.108786
529.389,16.308196,28.789266
530.389,17.974327,28.567515
531.389,19.652618,28.407092
532.389,21.318738,28.178432
533.389,22.983327,27.874717
534.389,24.642631,27.717405
535.389,26.307225,27.230818
536.389,27.987776,27.135935
537.389,29.65011,26.806876
538.39,31.311565,26.517244
539.391,32.979521,26.425558
540.391,34.647269,26.011411
541.391,36.320103,25.746512
542.391,37.98981,25.435119
543.391,39.654795,25.267627
544.391,41.321488,24.930151
